name,symbol,token
658GA30A,658GA30A-SG,1646
683WB28,683WB28-SG,4989
LXCHEM,LXCHEM-BL,2848
672RJ30,672RJ30-SG,171
SGBJUN27,SGBJUN27-GB,10261
TARSONS,TARSONS-EQ,6943
LEMERITE,LEMERITE-SM,9372
IBULHSGFIN,IBULHSGFIN-YU,11310
360ONE,360ONE-BL,13062
SHREDIGCEM,SHREDIGCEM-EQ,3099
ASHIANA,ASHIANA-EQ,24403
UNIVASTU,UNIVASTU-EQ,18977
74KL41,74KL41-SG,18336
TREEHOUSE,TREEHOUSE-EQ,25082
SAHAJ,SAHAJ-SM,18354
BAJAJCON,BAJAJCON-EQ,19531
BANKBEES,BANKBEES-BL,12244
723TN32,723TN32-SG,8573
649MH31,649MH31-SG,22343
FMGOETZE,FMGOETZE-BL,12403
795AP40A,795AP40A-SG,10255
AMBICAAGAR,AMBICAAGAR-BE,11499
719UP31,719UP31-SG,2552
BYKE,BYKE-EQ,7919
VASWANI,VASWANI-BE,25344
SFMP49GR,SFMP49GR-MF,5500
667GS2050,667GS2050-GS,956
MAHESHWARI,MAHESHWARI-BL,9578
744AP42,744AP42-SG,8721
BIRLACABLE,BIRLACABLE-EQ,477
610GS2031,610GS2031-GS,5012
667MH31,667MH31-SG,29
65TN30,65TN30-SG,22374
ARCHIES,ARCHIES-BL,12213
PIXTRANS,PIXTRANS-EQ,9087
OAL,OAL-BL,10775
785HP36,785HP36-SG,11870
SKMEGGPROD,SKMEGGPROD-EQ,4732
772BR33,772BR33-SG,14161
HDFCMID150,HDFCMID150-EQ,14236
IBULHSGFIN,IBULHSGFIN-AO,17478
688PY31,688PY31-SG,22026
JKLAKSHMI,JKLAKSHMI-BL,13495
PSPPROJECT,PSPPROJECT-BL,20880
SFMP50GR,SFMP50GR-MF,5602
AGNI,AGNI-SM,10491
SFMP43GD,SFMP43GD-MF,3358
686KA30,686KA30-SG,449
699HR31,699HR31-SG,6211
SAREGAMA,SAREGAMA-EQ,4892
AMJLAND,AMJLAND-BL,12663
CYBERTECH,CYBERTECH-BL,12066
704MP30,704MP30-SG,21965
755BR32A,755BR32A-SG,13038
HDFC2638DQ,HDFC2638DQ-MF,14336
75HP36,75HP36-SG,10960
SUPRIYA,SUPRIYA-EQ,7390
LICNFNHGP,LICNFNHGP-EQ,15229
HEMIPROP,HEMIPROP-BL,702
SUMICHEM,SUMICHEM-EQ,17105
575RJ25,575RJ25-SG,22055
67GJ30,67GJ30-SG,167
699UP31,699UP31-SG,5038
SGBDEC25,SGBDEC25-GB,623
715AP32,715AP32-SG,20773
NESCO,NESCO-BL,15412
TCFSL,TCFSL-NL,12958
694MH31,694MH31-SG,4993
746AP43,746AP43-SG,17111
WORTH,WORTH-EQ,22277
778RJ33,778RJ33-SG,14824
BLISSGVS,BLISSGVS-EQ,19265
AKZOINDIA,AKZOINDIA-BL,12457
PIONEEREMB,PIONEEREMB-EQ,13463
TMB,TMB-EQ,10945
SEMAC,SEMAC-BE,11964
773BR32,773BR32-SG,11598
ADVANIHOTR,ADVANIHOTR-EQ,14745
UMA,UMA-SM,13349
AMEYA,AMEYA-SM,10898
BANARISUG,BANARISUG-EQ,350
MAWANASUG,MAWANASUG-EQ,17022
BLUESTARCO,BLUESTARCO-BL,12271
GTECJAINX,GTECJAINX-BL,1136
756WB39,756WB39-SG,11159
DYNPRO,DYNPRO-BL,21317
664TS51,664TS51-SG,1872
IBULHSGFIN,IBULHSGFIN-NW,5863
769PN39,769PN39-SG,14381
749ML27,749ML27-SG,13239
DNAMEDIA,DNAMEDIA-BL,644
GOKEX,GOKEX-EQ,11778
WHEELS,WHEELS-EQ,3766
658RJ30,658RJ30-SG,22050
GLENMARK,GLENMARK-EQ,7406
752PN35,752PN35-SG,18083
SEMAC,SEMAC-BL,12715
803AP36,803AP36-SG,10355
HEG,HEG-BL,12432
HDFC2638RG,HDFC2638RG-MF,14327
758BR32,758BR32-SG,13113
INDIGRID,INDIGRID-NB,3420
BPF02D1R,BPF02D1R-MF,18005
BDR,BDR-IT,4294
72GA31,72GA31-SG,2386
PCHFL,PCHFL-NA,5160
ZIMLAB,ZIMLAB-EQ,12384
PGINVIT,PGINVIT-BL,3505
APOLLOHOSP,APOLLOHOSP-EQ,157
735KA36,735KA36-SG,7872
SANDESH,SANDESH-BL,12733
737AP42,737AP42-SG,8123
TATACHEM,TATACHEM-BL,12811
KOTAKMID50,KOTAKMID50-EQ,8077
INOXWIND,INOXWIND-EQ,7852
UTIDGR35P1,UTIDGR35P1-MF,12040
62RJ26,62RJ26-SG,8010
AJRINFRA,AJRINFRA-BZ,13811
669MP25,669MP25-SG,2730
UTIDGR35P3,UTIDGR35P3-MF,13939
AXISTECETF,AXISTECETF-BL,3019
UGROCAP,UGROCAP-N5,11224
774HR31,774HR31-SG,14814
RBA,RBA-BL,1499
831RJ27,831RJ27-SG,22062
MUKTAARTS,MUKTAARTS-EQ,8687
CHOLAFIN,CHOLAFIN-N7,17934
TATACAPHSG,TATACAPHSG-NA,16874
EPL,EPL-EQ,981
SFMP61GR,SFMP61GR-MF,8651
JAGRAN,JAGRAN-BL,13213
NRBBEARING,NRBBEARING-EQ,7553
SGBOCT25,SGBOCT25-GB,250
742KL34,742KL34-SG,8579
BIRLATYRE,BIRLATYRE-BL,17587
NITINSPIN,NITINSPIN-BL,13179
PFC,PFC-N3,19976
SAPPHIRE,SAPPHIRE-EQ,6718
DBREALTY,DBREALTY-EQ,18124
VERA,VERA-SM,2666
COMPINFO,COMPINFO-BL,17647
669GS2024,669GS2024-GS,9962
GS260424C,GS260424C-GS,4009
ADANIPOWER,ADANIPOWER-EQ,17388
MICEL,MICEL-BL,7176
AEROFLEX,AEROFLEX-BL,18271
ISFT,ISFT-BL,18482
CHEMCON,CHEMCON-BL,279
771GJ33,771GJ33-SG,14374
AUTOIND,AUTOIND-BL,14108
687BR30,687BR30-SG,5970
74UP33,74UP33-SG,17453
762BR32,762BR32-SG,10854
RECLTD,RECLTD-NG,2953
FILATEX,FILATEX-EQ,24532
RPGLIFE,RPGLIFE-EQ,16725
CUBEXTUB,CUBEXTUB-BL,12940
697TN31B,697TN31B-SG,5417
MUKANDLTD,MUKANDLTD-BL,12612
TRITURBINE,TRITURBINE-BL,25587
662HR41,662HR41-SG,2019
NIFTY CONSUMPTION,Nifty Consumption,99926036
TATAMOTORS,TATAMOTORS-BL,12817
74WB38,74WB38-SG,8584
SGBMAR31IV,SGBMAR31IV-GB,14598
IBULHSGFIN,IBULHSGFIN-BG,18819
SMLT,SMLT-BL,6851
LAGNAM,LAGNAM-BE,5867
IPL,IPL-EQ,4934
WEL,WEL-BE,7837
HARIOMPIPE,HARIOMPIPE-BL,8972
TRIGYN,TRIGYN-BL,12844
AMARAJABAT,AMARAJABAT-EQ,100
INDNIPPON,INDNIPPON-EQ,4747
NHAI,NHAI-N8,11952
TATACAPHSG,TATACAPHSG-N9,16872
70MN31A,70MN31A-SG,6101
IBULHSGFIN,IBULHSGFIN-Y4,7752
652MP35,652MP35-SG,21949
SBILIFE,SBILIFE-EQ,21808
IWEL,IWEL-BL,3782
685AS31,685AS31-SG,2930
629RJ26A,629RJ26A-SG,7500
MALUPAPER,MALUPAPER-BL,13356
DUCON,DUCON-BE,28956
828GS2027,828GS2027-GS,6921
NIFTY50 TR 1X INV,Nifty50 TR 1x Inv,99926044
CUBEXTUB,CUBEXTUB-EQ,4064
668UP30,668UP30-SG,92
HPAL,HPAL-BL,7383
GS151224C,GS151224C-GS,4094
CHOLAFIN,CHOLAFIN-N1,15368
GRASIM,GRASIM-EQ,1232
NECCLTDPP,NECCLTDPP-BL,17390
SHRIRAMFIN,SHRIRAMFIN-YY,8633
WEL,WEL-BL,7839
61RJ27,61RJ27-SG,837
CCL,CCL-BL,12287
GAYAHWS,GAYAHWS-BE,3699
699MN30,699MN30-SG,21922
PRAKASHSTL,PRAKASHSTL-BE,19603
705RJ31,705RJ31-SG,2245
364D021123,364D021123-TB,11776
GMRP&UI,GMRP&UI-EQ,8529
IFBAGRO,IFBAGRO-EQ,1482
736KA39,736KA39-SG,7910
JLHL,JLHL-BL,18556
SATIA,SATIA-EQ,11045
DVL,DVL-EQ,15214
MOMOMENTUM,MOMOMENTUM-BL,8185
BCLIND,BCLIND-EQ,2513
SASKEN,SASKEN-EQ,11983
WABAG,WABAG-EQ,20188
APCOTEXIND,APCOTEXIND-EQ,154
DSPSENXETF,DSPSENXETF-EQ,17613
LYKALABS,LYKALABS-BL,12566
LIKHITHA,LIKHITHA-EQ,578
AKG,AKG-EQ,2176
785AS32,785AS32-SG,10197
GANGOTRI,GANGOTRI-BZ,20886
RBL,RBL-EQ,16745
ALPA,ALPA-BL,14851
BAIDFIN,BAIDFIN-EQ,13794
NOVARTIND,NOVARTIND-BL,13707
UJJIVAN,UJJIVAN-BL,17072
783RJ50,783RJ50-SG,14854
SILINV,SILINV-EQ,4105
GS200325C,GS200325C-GS,4131
73AP38,73AP38-SG,16071
F13RP,F13RP-MF,14949
KAMDHENU,KAMDHENU-EQ,13457
797AP39,797AP39-SG,10336
PITTIENG,PITTIENG-BL,14137
MACPOWER,MACPOWER-BL,22358
ACCURACY,ACCURACY-BL,1474
IDBI,IDBI-EQ,1476
MANORAMA,MANORAMA-BL,10229
HDFCSENSEX,HDFCSENSEX-EQ,11593
730KA32,730KA32-SG,8137
749CG30,749CG30-SG,18932
AUSOMENT,AUSOMENT-BL,12061
GS121225C,GS121225C-GS,4254
ANUP,ANUP-EQ,9014
725TS41,725TS41-SG,2581
GOODLUCK,GOODLUCK-EQ,6125
MODIRUBBER,MODIRUBBER-BE,6934
756TS40,756TS40-SG,11160
MENONBE,MENONBE-EQ,6961
NELCO,NELCO-EQ,2388
759MN35,759MN35-SG,18991
SWELECTES,SWELECTES-EQ,11909
776KL51,776KL51-SG,14855
ICICILOVOL,ICICILOVOL-BL,21255
KOTHARIPET,KOTHARIPET-BL,12104
ELECTCAST,ELECTCAST-BL,12346
GOCLCORP,GOCLCORP-EQ,3963
654RJ30A,654RJ30A-SG,1160
474KA23,474KA23-SG,6736
734UK32,734UK32-SG,8689
YUKEN,YUKEN-EQ,5501
TRACXN,TRACXN-BL,11586
IRBINVIT,IRBINVIT-BL,20821
686TS41,686TS41-SG,2095
UTISXN50,UTISXN50-BL,9169
702HR29,702HR29-SG,2539
769AP35,769AP35-SG,13878
SFMP64GR,SFMP64GR-MF,10882
NUVOCO,NUVOCO-EQ,5426
AARTISURF,AARTISURF-P1,12121
678MH31,678MH31-SG,3659
TCPLPACK,TCPLPACK-EQ,184
788GA30,788GA30-SG,21047
YUKEN,YUKEN-BL,5503
ASAHIINDIA,ASAHIINDIA-EQ,5378
ABSLFTUBRG,ABSLFTUBRG-MF,13234
KESORAMIND,KESORAMIND-BL,12540
CEATLTD,CEATLTD-BL,15258
699TS28,699TS28-SG,22190
768WB32,768WB32-SG,11291
IBULHSGFIN,IBULHSGFIN-AT,17505
722AP30,722AP30-SG,22030
693KA32,693KA32-SG,5987
ORIENTCER,ORIENTCER-BE,13114
718GS2037,718GS2037-GS,17398
RCOM,RCOM-BL,13190
GPIL,GPIL-BL,13413
660AP39,660AP39-SG,22332
778MZ32,778MZ32-SG,11401
CMNL,CMNL-SM,13731
ARROWGREEN,ARROWGREEN-BL,9263
EQUITASBNK,EQUITASBNK-EQ,913
648AS30,648AS30-SG,985
PRINCEPIPE,PRINCEPIPE-BL,16088
698RJ31A,698RJ31A-SG,6480
IREDA,IREDA-N3,1383
833GS2026,833GS2026-GS,7019
774WB39,774WB39-SG,11607
IBULHSGFIN,IBULHSGFIN-ZI,11837
AEROFLEX,AEROFLEX-EQ,18268
HOMEFIRST,HOMEFIRST-BL,2060
732HR33,732HR33-SG,16648
802TS35,802TS35-SG,9824
647MH28,647MH28-SG,773
IBULHSGFIN,IBULHSGFIN-ZJ,11843
SANWARIA,SANWARIA-BZ,46
772HR32,772HR32-SG,14638
UTIDPP36P1,UTIDPP36P1-MF,14395
717GJ30A,717GJ30A-SG,22222
IONEXCHANG,IONEXCHANG-EQ,1630
EVEREADY,EVEREADY-BL,12358
SILVERBEES,SILVERBEES-EQ,8080
JISLJALEQS,JISLJALEQS-BL,12518
KOTAKMID50,KOTAKMID50-BL,8079
764GA33,764GA33-SG,13887
HDFCVALUE,HDFCVALUE-EQ,11260
BLS,BLS-BL,17282
GENSOL,GENSOL-BL,17013
UBL,UBL-BL,16716
722AS30,722AS30-SG,20850
AARTIPHARM,AARTIPHARM-BL,13869
TIPSFILMS,TIPSFILMS-BL,11375
729KA39,729KA39-SG,2656
769PY37,769PY37-SG,13397
SANGAMIND,SANGAMIND-BL,12734
BAJAJCON,BAJAJCON-BL,19534
ABMINTLLTD,ABMINTLLTD-BE,5551
741RJ39,741RJ39-SG,18335
MAGADSUGAR,MAGADSUGAR-BL,21395
713KL46,713KL46-SG,4897
MITTAL,MITTAL-BE,18666
744AP36,744AP36-SG,18681
CSBBANK,CSBBANK-BL,14989
GATEWAY,GATEWAY-EQ,8510
USASEEDS,USASEEDS-SM,10610
UNIVASTU,UNIVASTU-BL,18980
HIGHWAYS,HIGHWAYS-IV,10757
KALYANKJIL,KALYANKJIL-EQ,2955
NAVIFIN,NAVIFIN-N8,17352
70JH33,70JH33-SG,5983
ASTRAZEN,ASTRAZEN-EQ,5610
741UP34,741UP34-SG,16803
UTIBANKETF,UTIBANKETF-BL,22442
SUMMITSEC,SUMMITSEC-EQ,21275
764TN29,764TN29-SG,10452
ABSLFTTQRN,ABSLFTTQRN-MF,8678
698WB36,698WB36-SG,5697
CENTEXT,CENTEXT-BL,12291
759GS2026,759GS2026-GS,7139
552MP24,552MP24-SG,2536
HESTERBIO,HESTERBIO-EQ,7048
759TS37,759TS37-SG,13719
742TN43,742TN43-SG,16992
MANOMAY,MANOMAY-EQ,13753
ICICIBANK,ICICIBANK-EQ,4963
JINDALPHOT,JINDALPHOT-EQ,11743
SHILPAMED,SHILPAMED-EQ,17752
ANDHRSUGAR,ANDHRSUGAR-EQ,136
ONGC,ONGC-BL,12646
662PY28,662PY28-SG,6895
JSWENERGY,JSWENERGY-BL,17872
ARVINDFASN,ARVINDFASN-EQ,9111
658MP35,658MP35-SG,21948
689MP40,689MP40-SG,767
SVPGLOB,SVPGLOB-BE,5023
SUMEETINDS,SUMEETINDS-BE,20794
MOL,MOL-EQ,5394
LIBAS,LIBAS-EQ,11082
VINDHYATEL,VINDHYATEL-BL,13041
783TN42,783TN42-SG,11704
DRREDDY,DRREDDY-BL,12336
734HR31,734HR31-SG,16784
MANAKCOAT,MANAKCOAT-BL,7416
735RJ43,735RJ43-SG,16374
701PY26,701PY26-SG,22027
718RJ30,718RJ30-SG,22072
687MH30,687MH30-SG,448
SUVEN,SUVEN-EQ,11233
664GS2035,664GS2035-GS,3204
MOHEALTH,MOHEALTH-BL,10510
745AP33,745AP33-SG,17643
HINDALCO,HINDALCO-EQ,1363
763PY32,763PY32-SG,13382
KRSNAA,KRSNAA-BL,5363
ATUL,ATUL-EQ,263
GS101024C,GS101024C-GS,4065
DEEPAKFERT,DEEPAKFERT-EQ,827
5PAISA,5PAISA-BL,450
729CG30,729CG30-SG,16640
RRKABEL,RRKABEL-EQ,18566
IREDA,IREDA-N1,1374
699MP24,699MP24-SG,21964
665AP40,665AP40-SG,1745
MURUDCERA,MURUDCERA-BL,12615
74BR30,74BR30-SG,17446
IFD3DPD,IFD3DPD-MF,18176
IIFL,IIFL-NJ,6189
665KA30,665KA30-SG,72
624MH26,624MH26-SG,5330
SBGLP,SBGLP-BL,14142
TAINWALCHM,TAINWALCHM-EQ,3396
775PN42,775PN42-SG,10782
SGBFEB29XI,SGBFEB29XI-GB,2200
NHBTF2023,NHBTF2023-N4,1761
BALRAMCHIN,BALRAMCHIN-EQ,341
NIBL,NIBL-BE,29737
NAGREEKEXP,NAGREEKEXP-BL,14706
685WB30A,685WB30A-SG,22226
GOLDSHARE,GOLDSHARE-BL,14536
HINDNATGLS,HINDNATGLS-BL,17049
IDEA,IDEA-EQ,14366
CIEINDIA,CIEINDIA-EQ,14937
081NSETEST,081NSETEST-EQ,14767
666KA32,666KA32-SG,1248
UGROCAP,UGROCAP-N1,6697
768BR33,768BR33-SG,14271
DJML,DJML-EQ,12749
TEXINFRA,TEXINFRA-EQ,11549
NETF,NETF-BL,7954
TNPL,TNPL-EQ,3980
74MH31,74MH31-SG,16975
73RJ30,73RJ30-SG,22066
687AP40,687AP40-SG,5741
797HR42,797HR42-SG,10479
607RJ26,607RJ26-SG,6987
OBCL,OBCL-BL,8803
ATAM,ATAM-BL,15415
SEL,SEL-SM,18264
BHARATWIRE,BHARATWIRE-EQ,16123
COOLCAPS,COOLCAPS-SM,8560
REMSONSIND,REMSONSIND-BE,9368
691AS31,691AS31-SG,5969
SELAN,SELAN-EQ,13598
SARDAEN,SARDAEN-BL,17761
KAJARIACER,KAJARIACER-BL,12529
FISTIP3WDP,FISTIP3WDP-MF,18197
702KL28,702KL28-SG,2537
ERFLNCDI,ERFLNCDI-N6,2254
REPCOHOME,REPCOHOME-BL,29601
750AS30,750AS30-SG,20278
668GA30,668GA30-SG,22405
RML,RML-BL,12720
GMRINFRA,GMRINFRA-EQ,13528
SGBJAN29IX,SGBJAN29IX-GB,1920
NRAIL,NRAIL-EQ,20314
IRIS,IRIS-BL,6503
HDFCGOLD,HDFCGOLD-EQ,19543
GAYAPROJ,GAYAPROJ-BL,25026
NECLIFE,NECLIFE-EQ,11927
689GA31A,689GA31A-SG,5972
543BR24,543BR24-SG,3046
AGI,AGI-EQ,1412
GESHIP,GESHIP-EQ,13776
GESHIP,GESHIP-BL,13780
704RJ36,704RJ36-SG,4780
IRFC,IRFC-NO,15168
DODLA,DODLA-BL,4829
GS020126C,GS020126C-GS,4332
SOTAC,SOTAC-SM,14993
72TN31,72TN31-SG,22124
BHEL,BHEL-EQ,438
765HR33A,765HR33A-SG,14272
IIFL,IIFL-NG,2883
724RJ32B,724RJ32B-SG,8574
SOBHA,SOBHA-EQ,13826
PEARLPOLY,PEARLPOLY-EQ,2610
GANESHBE,GANESHBE-BL,5616
595TN25,595TN25-SG,22121
KAYA,KAYA-BL,10280
DEEPAKFERT,DEEPAKFERT-BL,12327
709TS40,709TS40-SG,5998
PIIND,PIIND-BL,24187
781TN52,781TN52-SG,10190
FEDERALBNK,FEDERALBNK-BL,12367
BANKBARODA,BANKBARODA-EQ,4668
763KA40,763KA40-SG,13134
745AP37,745AP37-SG,9345
709GJ32,709GJ32-SG,8289
TVSHLTD,TVSHLTD-EQ,29008
364D040124,364D040124-TB,13630
PGIL,PGIL-EQ,14260
IDEA,IDEA-BL,14368
796WB37,796WB37-SG,10213
RAJESHEXPO,RAJESHEXPO-BL,12697
NETWORK18,NETWORK18-EQ,14111
656MN30,656MN30-SG,21921
KHFM,KHFM-SM,9570
INDRAMEDCO,INDRAMEDCO-BL,12480
IRCTC,IRCTC-BL,13613
772TS46,772TS46-SG,14452
715RJ30,715RJ30-SG,22054
SURANAT&P,SURANAT&P-EQ,10700
AWL,AWL-EQ,8110
BANG,BANG-BL,15306
734RJ33,734RJ33-SG,16062
364D110424,364D110424-TB,15035
ABSLBANETF,ABSLBANETF-EQ,13987
JTLIND,JTLIND-EQ,7287
793AP33,793AP33-SG,10203
DIVISLAB,DIVISLAB-BL,12334
EPIGRAL,EPIGRAL-BL,5388
GS220261P,GS220261P-GS,4395
685RJ30,685RJ30-SG,302
BALAXI,BALAXI-BL,11313
766MH33,766MH33-SG,14549
AGI,AGI-BL,12447
JINDALSAW,JINDALSAW-EQ,3024
GS100424C,GS100424C-GS,4006
ARROWGREEN,ARROWGREEN-EQ,9260
HONDAPOWER,HONDAPOWER-EQ,3138
VLEGOV,VLEGOV-EQ,18012
SHRIRAMFIN,SHRIRAMFIN-YL,1001
JYOTISTRUC,JYOTISTRUC-BE,5481
BDL,BDL-BL,2151
701MN31,701MN31-SG,5087
HPL,HPL-EQ,18679
SFMP48GD,SFMP48GD-MF,5325
NECCLTDPP,NECCLTDPP-E1,17384
MOLDTECH,MOLDTECH-BL,17628
CONTROLPR,CONTROLPR-BL,17480
TVVISION,TVVISION-BE,18508
HITECH,HITECH-BL,2873
ITDCEM,ITDCEM-BL,12496
ESCORTS,ESCORTS-EQ,958
INDOSTAR,INDOSTAR-BE,3098
H1876D46DG,H1876D46DG-MF,8773
L&TFINANCE,L&TFINANCE-Y6,15684
669MP30,669MP30-SG,21992
HINDMOTORS,HINDMOTORS-BL,21680
DSPNEWETF,DSPNEWETF-BL,6624
755GJ30,755GJ30-SG,13366
LSIL,LSIL-BL,17804
691MH33,691MH33-SG,5678
BASF,BASF-EQ,368
KNRCON,KNRCON-EQ,15283
FISTIPD3QD,FISTIPD3QD-MF,18200
NDL,NDL-BL,31261
SFMP6DD,SFMP6DD-MF,10051
UTIAMC,UTIAMC-EQ,527
AMBUJACEM,AMBUJACEM-EQ,1270
KIOCL,KIOCL-EQ,19126
HCL-INSYS,HCL-INSYS-BE,5735
SFMP61GD,SFMP61GD-MF,8648
AETHER,AETHER-BL,9816
CSBBANK,CSBBANK-EQ,14966
IVC,IVC-BL,12498
L&TFINANCE,L&TFINANCE-NT,9662
ICICISENSX,ICICISENSX-BL,4380
IBULHSG,IBULHSG-N3,18904
DMART,DMART-EQ,19913
GUJALKALI,GUJALKALI-EQ,1267
AXISBNKETF,AXISBNKETF-EQ,1044
915GS2024,915GS2024-GS,7010
JIWANRAM,JIWANRAM-ST,18565
SHREECEM,SHREECEM-EQ,3103
HINDZINC,HINDZINC-EQ,1424
IBULHSGFIN,IBULHSGFIN-BN,18849
MOM100,MOM100-EQ,21423
649RJ30,649RJ30-SG,22043
POLYPLEX,POLYPLEX-EQ,2687
RKFORGE,RKFORGE-EQ,11411
DSPITETF,DSPITETF-BL,17209
364D220224,364D220224-TB,14285
624TS26,624TS26-SG,22187
GOKULAGRO,GOKULAGRO-BL,14483
731AP42,731AP42-SG,8366
GS300625C,GS300625C-GS,4174
679JK30,679JK30-SG,22182
IBULHSGFIN,IBULHSGFIN-BP,18851
767KL34,767KL34-SG,10851
SBC,SBC-BL,6796
BHARATFORG,BHARATFORG-BL,12257
ABSLFTUBRN,ABSLFTUBRN-MF,13235
THERMAX,THERMAX-BL,12829
NIFTY CPSE,Nifty CPSE,99926041
FCSSOFT,FCSSOFT-EQ,11999
695PN31,695PN31-SG,4887
579GS2030,579GS2030-GS,18857
TATVA,TATVA-EQ,5162
ICICILOVOL,ICICILOVOL-EQ,21254
THEJO,THEJO-SM,28842
GALLANTT,GALLANTT-BL,13339
RADICO,RADICO-BL,12694
SHIVATEX,SHIVATEX-EQ,804
IRFC,IRFC-EQ,2029
MAXHEALTH,MAXHEALTH-BL,22378
IBULHSGFIN,IBULHSGFIN-NC,18632
GULFPETRO,GULFPETRO-BL,12727
RATNAVEER,RATNAVEER-EQ,18423
364D090524,364D090524-TB,15705
SALSTEEL,SALSTEEL-BL,12731
NIACL,NIACL-EQ,399
747MH34,747MH34-SG,18528
685AR31,685AR31-SG,2922
PNBHOUSING,PNBHOUSING-EQ,18908
UBL,UBL-EQ,16713
705JH30,705JH30-SG,22198
674PN24,674PN24-SG,21788
NAVIFIN,NAVIFIN-N2,9844
IDFCFIRSTB,IDFCFIRSTB-EQ,11184
DONEAR,DONEAR-EQ,13839
PDMJEPAPER,PDMJEPAPER-EQ,15377
SUVENPHAR,SUVENPHAR-BL,17946
776KL58,776KL58-SG,14861
IBULHSGFIN,IBULHSGFIN-NF,18638
TCIFINANCE,TCIFINANCE-BE,8722
SARVESHWAR,SARVESHWAR-BE,12950
GTL,GTL-BL,12416
ROLTA,ROLTA-BZ,6258
JHS,JHS-BL,13724
ZEEL,ZEEL-EQ,3812
DGCONTENT,DGCONTENT-BL,10348
713AP41,713AP41-SG,8194
UTFIQIPRGI,UTFIQIPRGI-MF,25456
ASAHISONG,ASAHISONG-BL,25091
70UK31,70UK31-SG,5040
ANTGRAPHIC,ANTGRAPHIC-BE,8285
MAHKTECH,MAHKTECH-BL,7082
ANURAS,ANURAS-BL,2835
SASKEN,SASKEN-BL,12736
MONOPHARMA,MONOPHARMA-SM,18392
75AP28,75AP28-SG,12660
588GJ25,588GJ25-SG,3049
SHAREINDIA,SHAREINDIA-W1,14869
BEARDSELL,BEARDSELL-BL,17936
NHBTF2014,NHBTF2014-N6,31970
WENDT,WENDT-BL,13527
ROSSARI,ROSSARI-BL,19413
GS311224C,GS311224C-GS,4099
CENTRALBK,CENTRALBK-BL,14897
ROHLTD,ROHLTD-EQ,13182
DIAMONDYD,DIAMONDYD-EQ,21840
SILVERETF,SILVERETF-EQ,15085
SGBDEC25XI,SGBDEC25XI-GB,729
716ML31,716ML31-SG,2756
POONAWALLA,POONAWALLA-N3,9950
KANORICHEM,KANORICHEM-BL,12535
GODHA,GODHA-BE,1610
PRESTIGE,PRESTIGE-BL,20305
710GR2028,710GR2028-GS,14971
NAVIFIN,NAVIFIN-N3,9849
LOVABLE,LOVABLE-EQ,22415
HINDALCO,HINDALCO-BL,12441
68AS30,68AS30-SG,164
ELECON,ELECON-BL,13646
TORNTPOWER,TORNTPOWER-EQ,13786
738GS2027,738GS2027-GS,9913
ASIANENE,ASIANENE-EQ,7030
668GS2031,668GS2031-GS,7205
67AS27,67AS27-SG,2374
MINDACORP,MINDACORP-BL,25900
LT,LT-BL,12562
RKEC,RKEC-BL,1559
BPF02IQD,BPF02IQD-MF,18067
BLUECHIP,BLUECHIP-BE,8650
778UP36,778UP36-SG,14651
757MH31,757MH31-SG,13913
MADRASFERT,MADRASFERT-EQ,4911
718GJ28,718GJ28-SG,16651
SHRENIK,SHRENIK-BL,11151
GOCLCORP,GOCLCORP-BL,3971
696TN56,696TN56-SG,3580
70AP38,70AP38-SG,3758
LOTUSEYE,LOTUSEYE-BE,16811
SRHHYPOLTD,SRHHYPOLTD-BL,14586
801WB41,801WB41-SG,10393
RBL,RBL-BL,16748
TRENT,TRENT-EQ,1964
HMVL,HMVL-BL,19214
GS090925C,GS090925C-GS,4183
IF3DPD,IF3DPD-MF,18174
JMFINANCIL,JMFINANCIL-BL,13639
657GS2033,657GS2033-GS,7194
UFLEX,UFLEX-EQ,1053
SULA,SULA-BL,13224
735MH32,735MH32-SG,16785
752GJ25,752GJ25-SG,14419
WEBELSOLAR,WEBELSOLAR-EQ,14602
182D210324,182D210324-TB,18606
SPCENET,SPCENET-EQ,19372
ERIS,ERIS-BL,21157
EXPLEOSOL,EXPLEOSOL-EQ,17486
697KL31,697KL31-SG,5474
OBEROIRLTY,OBEROIRLTY-EQ,20242
TATACAPHSG,TATACAPHSG-N6,16836
HINDCOMPOS,HINDCOMPOS-EQ,1372
POLYCAB,POLYCAB-BL,9594
DSPN50ETF,DSPN50ETF-BL,7455
714WB32,714WB32-SG,7710
DLF,DLF-BL,14734
OSWALAGRO,OSWALAGRO-EQ,2514
65KL27,65KL27-SG,21909
MOMENTUM,MOMENTUM-BL,10704
UTIDQP35P3,UTIDQP35P3-MF,13943
731KL32,731KL32-SG,8686
HISARMETAL,HISARMETAL-BL,19325
MUKANDLTD,MUKANDLTD-EQ,11325
SFMP73DR,SFMP73DR-MF,13103
JCHAC,JCHAC-BL,12044
737KA38,737KA38-SG,7908
IBULHSGFIN,IBULHSGFIN-BV,18868
657GA30,657GA30-SG,1237
TATASTEEL,TATASTEEL-BL,12820
SOMANYCERA,SOMANYCERA-EQ,3880
VRLLOG,VRLLOG-BL,8710
IBULHSGFIN,IBULHSGFIN-ZN,11861
565RJ25,565RJ25-SG,22052
64GJ30,64GJ30-SG,22296
752AP38,752AP38-SG,8974
727AR32,727AR32-SG,7897
SGBNOV23,SGBNOV23-GB,17248
